age,mx,qx,lx,dx,ex,sex,period,Country
0,0.003539,0.003533,100000.0,353.3,77.08,Male,2020-2022,Scotland
1,0.000252,0.000252,99646.7,25.1,76.35,Male,2020-2022,Scotland
2,0.000269,0.000269,99621.6,26.8,75.37,Male,2020-2022,Scotland
3,0.000098,0.000098,99594.8,9.8,74.39,Male,2020-2022,Scotland
4,0.000087,0.000087,99585.0,8.7,73.40,Male,2020-2022,Scotland
5,0.000131,0.000131,99576.3,13.0,72.40,Male,2020-2022,Scotland
6,0.000143,0.000143,99563.3,14.2,71.41,Male,2020-2022,Scotland
7,0.000111,0.000111,99549.1,11.0,70.42,Male,2020-2022,Scotland
8,0.000068,0.000068,99538.1,6.7,69.43,Male,2020-2022,Scotland
9,0.000069,0.000069,99531.3,6.9,68.44,Male,2020-2022,Scotland
10,0.000105,0.000105,99524.5,10.4,67.44,Male,2020-2022,Scotland
11,0.000143,0.000143,99514.0,14.2,66.45,Male,2020-2022,Scotland
12,0.000049,0.000049,99499.8,4.8,65.46,Male,2020-2022,Scotland
13,0.000097,0.000097,99495.0,9.7,64.46,Male,2020-2022,Scotland
14,0.000143,0.000143,99485.3,14.2,63.47,Male,2020-2022,Scotland
15,0.000092,0.000092,99471.1,9.1,62.48,Male,2020-2022,Scotland
16,0.000277,0.000277,99462.0,27.6,61.48,Male,2020-2022,Scotland
17,0.000420,0.000420,99434.4,41.8,60.50,Male,2020-2022,Scotland
18,0.000514,0.000514,99392.6,51.1,59.52,Male,2020-2022,Scotland
19,0.000565,0.000565,99341.6,56.2,58.55,Male,2020-2022,Scotland
20,0.000538,0.000537,99285.4,53.4,57.59,Male,2020-2022,Scotland
21,0.000667,0.000667,99232.0,66.2,56.62,Male,2020-2022,Scotland
22,0.000526,0.000526,99165.9,52.2,55.65,Male,2020-2022,Scotland
23,0.000635,0.000634,99113.7,62.9,54.68,Male,2020-2022,Scotland
24,0.000561,0.000561,99050.8,55.6,53.72,Male,2020-2022,Scotland
25,0.000755,0.000755,98995.3,74.8,52.75,Male,2020-2022,Scotland
26,0.000832,0.000832,98920.5,82.3,51.79,Male,2020-2022,Scotland
27,0.000892,0.000892,98838.2,88.1,50.83,Male,2020-2022,Scotland
28,0.001028,0.001027,98750.1,101.4,49.87,Male,2020-2022,Scotland
29,0.001209,0.001208,98648.7,119.2,48.93,Male,2020-2022,Scotland
30,0.000949,0.000949,98529.4,93.5,47.98,Male,2020-2022,Scotland
31,0.001267,0.001266,98436.0,124.6,47.03,Male,2020-2022,Scotland
32,0.001361,0.001360,98311.4,133.7,46.09,Male,2020-2022,Scotland
33,0.001304,0.001303,98177.7,127.9,45.15,Male,2020-2022,Scotland
34,0.001475,0.001474,98049.8,144.5,44.21,Male,2020-2022,Scotland
35,0.001675,0.001674,97905.2,163.9,43.27,Male,2020-2022,Scotland
36,0.001590,0.001589,97741.4,155.3,42.34,Male,2020-2022,Scotland
37,0.002040,0.002038,97586.1,198.9,41.41,Male,2020-2022,Scotland
38,0.002024,0.002022,97387.2,197.0,40.49,Male,2020-2022,Scotland
39,0.001893,0.001891,97190.2,183.8,39.58,Male,2020-2022,Scotland
40,0.002726,0.002722,97006.4,264.0,38.65,Male,2020-2022,Scotland
41,0.002523,0.002520,96742.4,243.8,37.75,Male,2020-2022,Scotland
42,0.002766,0.002763,96498.6,266.6,36.85,Male,2020-2022,Scotland
43,0.002793,0.002789,96232.0,268.4,35.95,Male,2020-2022,Scotland
44,0.003342,0.003337,95963.6,320.2,35.05,Male,2020-2022,Scotland
45,0.003320,0.003314,95643.4,317.0,34.16,Male,2020-2022,Scotland
46,0.003287,0.003281,95326.4,312.8,33.28,Male,2020-2022,Scotland
47,0.003623,0.003616,95013.6,343.6,32.38,Male,2020-2022,Scotland
48,0.003733,0.003726,94670.0,352.7,31.50,Male,2020-2022,Scotland
49,0.003894,0.003886,94317.3,366.5,30.62,Male,2020-2022,Scotland
50,0.004486,0.004476,93950.8,420.6,29.73,Male,2020-2022,Scotland
51,0.004452,0.004442,93530.3,415.5,28.86,Male,2020-2022,Scotland
52,0.005025,0.005012,93114.8,466.7,27.99,Male,2020-2022,Scotland
53,0.004699,0.004688,92648.0,434.3,27.13,Male,2020-2022,Scotland
54,0.005705,0.005689,92213.7,524.6,26.25,Male,2020-2022,Scotland
55,0.006083,0.006064,91689.1,556.0,25.40,Male,2020-2022,Scotland
56,0.006634,0.006612,91133.1,602.5,24.55,Male,2020-2022,Scotland
57,0.007554,0.007526,90530.5,681.3,23.71,Male,2020-2022,Scotland
58,0.008018,0.007986,89849.2,717.5,22.89,Male,2020-2022,Scotland
59,0.009064,0.009023,89131.7,804.2,22.07,Male,2020-2022,Scotland
60,0.009551,0.009505,88327.5,839.6,21.27,Male,2020-2022,Scotland
61,0.010634,0.010578,87487.9,925.4,20.47,Male,2020-2022,Scotland
62,0.011169,0.011107,86562.5,961.4,19.68,Male,2020-2022,Scotland
63,0.012986,0.012902,85601.0,1104.4,18.89,Male,2020-2022,Scotland
64,0.013440,0.013350,84496.6,1128.0,18.14,Male,2020-2022,Scotland
65,0.015341,0.015225,83368.6,1269.3,17.37,Male,2020-2022,Scotland
66,0.016451,0.016317,82099.3,1339.6,16.63,Male,2020-2022,Scotland
67,0.017848,0.017690,80759.7,1428.6,15.90,Male,2020-2022,Scotland
68,0.019276,0.019092,79331.1,1514.6,15.18,Male,2020-2022,Scotland
69,0.022963,0.022702,77816.5,1766.6,14.47,Male,2020-2022,Scotland
70,0.023734,0.023455,76049.9,1783.8,13.79,Male,2020-2022,Scotland
71,0.026894,0.026537,74266.1,1970.8,13.11,Male,2020-2022,Scotland
72,0.030546,0.030087,72295.3,2175.1,12.45,Male,2020-2022,Scotland
73,0.033776,0.033215,70120.2,2329.1,11.82,Male,2020-2022,Scotland
74,0.037791,0.037090,67791.2,2514.4,11.21,Male,2020-2022,Scotland
75,0.039609,0.038840,65276.8,2535.3,10.63,Male,2020-2022,Scotland
76,0.043576,0.042647,62741.4,2675.7,10.03,Male,2020-2022,Scotland
77,0.048182,0.047049,60065.7,2826.0,9.46,Male,2020-2022,Scotland
78,0.052789,0.051432,57239.7,2943.9,8.90,Male,2020-2022,Scotland
79,0.058176,0.056532,54295.7,3069.4,8.36,Male,2020-2022,Scotland
80,0.065794,0.063698,51226.3,3263.0,7.83,Male,2020-2022,Scotland
81,0.072173,0.069659,47963.3,3341.1,7.33,Male,2020-2022,Scotland
82,0.079828,0.076764,44622.2,3425.4,6.84,Male,2020-2022,Scotland
83,0.092613,0.088514,41196.8,3646.5,6.36,Male,2020-2022,Scotland
84,0.106362,0.100991,37550.4,3792.3,5.93,Male,2020-2022,Scotland
85,0.116115,0.109744,33758.1,3704.7,5.54,Male,2020-2022,Scotland
86,0.127818,0.120140,30053.4,3610.6,5.17,Male,2020-2022,Scotland
87,0.144506,0.134769,26442.7,3563.7,4.80,Male,2020-2022,Scotland
88,0.165801,0.153108,22879.1,3503.0,4.47,Male,2020-2022,Scotland
89,0.174526,0.160518,19376.1,3110.2,4.19,Male,2020-2022,Scotland
90,0.194424,0.177198,16265.9,2882.3,3.90,Male,2020-2022,Scotland
91,0.210697,0.190616,13383.6,2551.1,3.63,Male,2020-2022,Scotland
92,0.246830,0.219714,10832.5,2380.0,3.37,Male,2020-2022,Scotland
93,0.255842,0.226826,8452.4,1917.2,3.17,Male,2020-2022,Scotland
94,0.277253,0.243498,6535.2,1591.3,2.96,Male,2020-2022,Scotland
95,0.308448,0.267234,4943.9,1321.2,2.75,Male,2020-2022,Scotland
96,0.354032,0.300788,3622.7,1089.7,2.57,Male,2020-2022,Scotland
97,0.360795,0.305656,2533.0,774.2,2.45,Male,2020-2022,Scotland
98,0.373695,0.314864,1758.8,553.8,2.31,Male,2020-2022,Scotland
99,0.431953,0.355231,1205.0,428.1,2.15,Male,2020-2022,Scotland
100,0.432692,0.355731,777,276.4,2.06,Male,2020-2022,Scotland
0,0.003224,0.003219,100000.0,321.9,81.15,Female,2020-2022,Scotland
1,0.000204,0.000204,99678.1,20.4,80.41,Female,2020-2022,Scotland
2,0.000106,0.000106,99657.8,10.6,79.43,Female,2020-2022,Scotland
3,0.000080,0.000080,99647.2,8.0,78.43,Female,2020-2022,Scotland
4,0.000091,0.000091,99639.2,9.1,77.44,Female,2020-2022,Scotland
5,0.000091,0.000091,99630.1,9.0,76.45,Female,2020-2022,Scotland
6,0.000046,0.000046,99621.0,4.5,75.46,Female,2020-2022,Scotland
7,0.000034,0.000034,99616.5,3.4,74.46,Female,2020-2022,Scotland
8,0.000023,0.000023,99613.1,2.3,73.46,Female,2020-2022,Scotland
9,0.000036,0.000036,99610.7,3.6,72.46,Female,2020-2022,Scotland
10,0.000025,0.000025,99607.1,2.4,71.47,Female,2020-2022,Scotland
11,0.000063,0.000063,99604.7,6.2,70.47,Female,2020-2022,Scotland
12,0.000025,0.000025,99598.5,2.5,69.47,Female,2020-2022,Scotland
13,0.000177,0.000177,99595.9,17.6,68.47,Female,2020-2022,Scotland
14,0.000112,0.000112,99578.3,11.1,67.49,Female,2020-2022,Scotland
15,0.000144,0.000144,99567.2,14.4,66.49,Female,2020-2022,Scotland
16,0.000176,0.000176,99552.8,17.5,65.50,Female,2020-2022,Scotland
17,0.000193,0.000193,99535.3,19.2,64.51,Female,2020-2022,Scotland
18,0.000188,0.000188,99516.1,18.7,63.53,Female,2020-2022,Scotland
19,0.000236,0.000236,99497.4,23.5,62.54,Female,2020-2022,Scotland
20,0.000253,0.000253,99473.9,25.2,61.55,Female,2020-2022,Scotland
21,0.000327,0.000327,99448.7,32.5,60.57,Female,2020-2022,Scotland
22,0.000196,0.000196,99416.2,19.5,59.59,Female,2020-2022,Scotland
23,0.000278,0.000277,99396.7,27.6,58.60,Female,2020-2022,Scotland
24,0.000296,0.000296,99369.1,29.4,57.62,Female,2020-2022,Scotland
25,0.000284,0.000284,99339.7,28.2,56.63,Female,2020-2022,Scotland
26,0.000395,0.000395,99311.5,39.3,55.65,Female,2020-2022,Scotland
27,0.000435,0.000435,99272.2,43.1,54.67,Female,2020-2022,Scotland
28,0.000348,0.000348,99229.1,34.5,53.69,Female,2020-2022,Scotland
29,0.000416,0.000416,99194.6,41.3,52.71,Female,2020-2022,Scotland
30,0.000534,0.000534,99153.3,53.0,51.73,Female,2020-2022,Scotland
31,0.000658,0.000658,99100.3,65.2,50.76,Female,2020-2022,Scotland
32,0.000620,0.000620,99035.1,61.4,49.79,Female,2020-2022,Scotland
33,0.000774,0.000774,98973.7,76.6,48.82,Female,2020-2022,Scotland
34,0.000685,0.000684,98897.1,67.7,47.86,Female,2020-2022,Scotland
35,0.001070,0.001069,98829.5,105.7,46.89,Female,2020-2022,Scotland
36,0.000823,0.000822,98723.8,81.2,45.94,Female,2020-2022,Scotland
37,0.000945,0.000944,98642.6,93.1,44.98,Female,2020-2022,Scotland
38,0.000920,0.000920,98549.5,90.7,44.02,Female,2020-2022,Scotland
39,0.001176,0.001175,98458.8,115.7,43.06,Female,2020-2022,Scotland
40,0.001406,0.001405,98343.1,138.1,42.11,Female,2020-2022,Scotland
41,0.001376,0.001375,98205.0,135.0,41.17,Female,2020-2022,Scotland
42,0.001396,0.001395,98069.9,136.8,40.23,Female,2020-2022,Scotland
43,0.001640,0.001638,97933.1,160.4,39.28,Female,2020-2022,Scotland
44,0.001784,0.001782,97772.7,174.3,38.35,Female,2020-2022,Scotland
45,0.001919,0.001918,97598.4,187.1,37.42,Female,2020-2022,Scotland
46,0.001991,0.001989,97411.3,193.8,36.49,Female,2020-2022,Scotland
47,0.002133,0.002131,97217.5,207.2,35.56,Female,2020-2022,Scotland
48,0.002413,0.002410,97010.3,233.8,34.63,Female,2020-2022,Scotland
49,0.002478,0.002475,96776.5,239.5,33.72,Female,2020-2022,Scotland
50,0.002881,0.002877,96536.9,277.7,32.80,Female,2020-2022,Scotland
51,0.003188,0.003183,96259.2,306.4,31.89,Female,2020-2022,Scotland
52,0.002975,0.002970,95952.8,285.0,30.99,Female,2020-2022,Scotland
53,0.003443,0.003437,95667.8,328.8,30.08,Female,2020-2022,Scotland
54,0.003413,0.003407,95339.0,324.8,29.18,Female,2020-2022,Scotland
55,0.004331,0.004321,95014.2,410.6,28.28,Female,2020-2022,Scotland
56,0.004403,0.004393,94603.6,415.6,27.40,Female,2020-2022,Scotland
57,0.005127,0.005114,94188.0,481.7,26.52,Female,2020-2022,Scotland
58,0.005289,0.005275,93706.3,494.3,25.66,Female,2020-2022,Scotland
59,0.005598,0.005582,93212.0,520.4,24.79,Female,2020-2022,Scotland
60,0.006292,0.006272,92691.6,581.4,23.92,Female,2020-2022,Scotland
61,0.006559,0.006538,92110.3,602.2,23.07,Female,2020-2022,Scotland
62,0.007394,0.007366,91508.1,674.1,22.22,Female,2020-2022,Scotland
63,0.008241,0.008208,90834.0,745.5,21.38,Female,2020-2022,Scotland
64,0.009168,0.009126,90088.5,822.2,20.56,Female,2020-2022,Scotland
65,0.009428,0.009384,89266.3,837.7,19.74,Female,2020-2022,Scotland
66,0.011062,0.011001,88428.7,972.8,18.92,Female,2020-2022,Scotland
67,0.011750,0.011682,87455.9,1021.6,18.13,Female,2020-2022,Scotland
68,0.012447,0.012370,86434.3,1069.2,17.34,Female,2020-2022,Scotland
69,0.014872,0.014762,85365.0,1260.1,16.55,Female,2020-2022,Scotland
70,0.016486,0.016351,84104.9,1375.2,15.79,Female,2020-2022,Scotland
71,0.018005,0.017845,82729.7,1476.3,15.04,Female,2020-2022,Scotland
72,0.020017,0.019819,81253.4,1610.4,14.31,Female,2020-2022,Scotland
73,0.023130,0.022865,79643.0,1821.0,13.58,Female,2020-2022,Scotland
74,0.024267,0.023976,77822.0,1865.9,12.89,Female,2020-2022,Scotland
75,0.027161,0.026797,75956.1,2035.4,12.19,Female,2020-2022,Scotland
76,0.031665,0.031172,73920.7,2304.3,11.52,Female,2020-2022,Scotland
77,0.034356,0.033776,71616.5,2418.9,10.87,Female,2020-2022,Scotland
78,0.039416,0.038654,69197.6,2674.8,10.23,Female,2020-2022,Scotland
79,0.042795,0.041898,66522.8,2787.2,9.63,Female,2020-2022,Scotland
80,0.049419,0.048228,63735.6,3073.8,9.02,Female,2020-2022,Scotland
81,0.051690,0.050387,60661.8,3056.6,8.46,Female,2020-2022,Scotland
82,0.061802,0.059949,57605.2,3453.4,7.88,Female,2020-2022,Scotland
83,0.069705,0.067357,54151.8,3647.5,7.35,Female,2020-2022,Scotland
84,0.079237,0.076218,50504.3,3849.3,6.84,Female,2020-2022,Scotland
85,0.089260,0.085447,46655.0,3986.5,6.37,Female,2020-2022,Scotland
86,0.101158,0.096288,42668.4,4108.5,5.91,Female,2020-2022,Scotland
87,0.113515,0.107418,38560.0,4142.0,5.49,Female,2020-2022,Scotland
88,0.129047,0.121225,34417.9,4172.3,5.09,Female,2020-2022,Scotland
89,0.143051,0.133502,30245.6,4037.8,4.73,Female,2020-2022,Scotland
90,0.163015,0.150729,26207.8,3950.3,4.38,Female,2020-2022,Scotland
91,0.175653,0.161471,22257.5,3593.9,4.07,Female,2020-2022,Scotland
92,0.202730,0.184072,18663.5,3435.4,3.75,Female,2020-2022,Scotland
93,0.219319,0.197645,15228.1,3009.8,3.49,Female,2020-2022,Scotland
94,0.240437,0.214634,12218.3,2622.5,3.22,Female,2020-2022,Scotland
95,0.272875,0.240114,9595.9,2304.1,2.96,Female,2020-2022,Scotland
96,0.294587,0.256767,7291.8,1872.3,2.74,Female,2020-2022,Scotland
97,0.339652,0.290344,5419.5,1573.5,2.52,Female,2020-2022,Scotland
98,0.379329,0.318854,3846.0,1226.3,2.34,Female,2020-2022,Scotland
99,0.388563,0.325353,2619.7,852.3,2.21,Female,2020-2022,Scotland
100,0.463441,0.376255,1767.3,665,2.03,Female,2020-2022,Scotland
0,0.003657,0.003650,100000.0,365.0,76.57,Male,2019-2021,Scotland
1,0.000268,0.000267,99635.0,26.7,75.85,Male,2019-2021,Scotland
2,0.000147,0.000147,99608.3,14.6,74.87,Male,2019-2021,Scotland
3,0.000106,0.000106,99593.7,10.6,73.88,Male,2019-2021,Scotland
4,0.000046,0.000046,99583.1,4.6,72.89,Male,2019-2021,Scotland
5,0.000079,0.000079,99578.6,7.8,71.90,Male,2019-2021,Scotland
6,0.000033,0.000033,99570.7,3.3,70.90,Male,2019-2021,Scotland
7,0.000077,0.000077,99567.4,7.6,69.90,Male,2019-2021,Scotland
8,0.000085,0.000085,99559.8,8.5,68.91,Male,2019-2021,Scotland
9,0.000043,0.000043,99551.2,4.3,67.91,Male,2019-2021,Scotland
10,0.000075,0.000075,99547.0,7.4,66.92,Male,2019-2021,Scotland
11,0.000097,0.000097,99539.5,9.7,65.92,Male,2019-2021,Scotland
12,0.000141,0.000141,99529.9,14.0,64.93,Male,2019-2021,Scotland
13,0.000122,0.000122,99515.9,12.1,63.94,Male,2019-2021,Scotland
14,0.000135,0.000135,99503.8,13.5,62.95,Male,2019-2021,Scotland
15,0.000206,0.000206,99490.3,20.5,61.95,Male,2019-2021,Scotland
16,0.000407,0.000407,99469.8,40.5,60.97,Male,2019-2021,Scotland
17,0.000535,0.000535,99429.3,53.1,59.99,Male,2019-2021,Scotland
18,0.000683,0.000683,99376.2,67.8,59.02,Male,2019-2021,Scotland
19,0.000582,0.000582,99308.3,57.8,58.06,Male,2019-2021,Scotland
20,0.000621,0.000620,99250.5,61.6,57.10,Male,2019-2021,Scotland
21,0.000707,0.000707,99188.9,70.1,56.13,Male,2019-2021,Scotland
22,0.000691,0.000691,99118.8,68.5,55.17,Male,2019-2021,Scotland
23,0.000912,0.000911,99050.3,90.2,54.21,Male,2019-2021,Scotland
24,0.000882,0.000881,98960.1,87.2,53.26,Male,2019-2021,Scotland
25,0.000997,0.000997,98872.9,98.6,52.30,Male,2019-2021,Scotland
26,0.000925,0.000925,98774.3,91.3,51.36,Male,2019-2021,Scotland
27,0.000959,0.000959,98682.9,94.6,50.40,Male,2019-2021,Scotland
28,0.001014,0.001013,98588.3,99.9,49.45,Male,2019-2021,Scotland
29,0.001144,0.001143,98488.4,112.6,48.50,Male,2019-2021,Scotland
30,0.001183,0.001182,98375.8,116.3,47.56,Male,2019-2021,Scotland
31,0.001231,0.001231,98259.5,120.9,46.61,Male,2019-2021,Scotland
32,0.001497,0.001496,98138.6,146.8,45.67,Male,2019-2021,Scotland
33,0.001592,0.001591,97991.8,155.9,44.74,Male,2019-2021,Scotland
34,0.001735,0.001734,97835.9,169.6,43.81,Male,2019-2021,Scotland
35,0.001830,0.001829,97666.3,178.6,42.88,Male,2019-2021,Scotland
36,0.002142,0.002140,97487.7,208.6,41.96,Male,2019-2021,Scotland
37,0.002042,0.002040,97279.1,198.5,41.05,Male,2019-2021,Scotland
38,0.002286,0.002283,97080.7,221.7,40.13,Male,2019-2021,Scotland
39,0.002365,0.002362,96859.0,228.8,39.22,Male,2019-2021,Scotland
40,0.002637,0.002634,96630.2,254.5,38.31,Male,2019-2021,Scotland
41,0.002962,0.002957,96375.7,285.0,37.41,Male,2019-2021,Scotland
42,0.003085,0.003080,96090.7,296.0,36.52,Male,2019-2021,Scotland
43,0.003439,0.003433,95794.7,328.9,35.63,Male,2019-2021,Scotland
44,0.003717,0.003710,95465.9,354.2,34.76,Male,2019-2021,Scotland
45,0.003907,0.003899,95111.7,370.8,33.88,Male,2019-2021,Scotland
46,0.004415,0.004405,94740.8,417.4,33.01,Male,2019-2021,Scotland
47,0.004069,0.004061,94323.4,383.1,32.16,Male,2019-2021,Scotland
48,0.004437,0.004428,93940.4,415.9,31.29,Male,2019-2021,Scotland
49,0.004780,0.004768,93524.4,446.0,30.42,Male,2019-2021,Scotland
50,0.005110,0.005097,93078.5,474.4,29.57,Male,2019-2021,Scotland
51,0.005285,0.005271,92604.1,488.1,28.72,Male,2019-2021,Scotland
52,0.006080,0.006062,92116.0,558.4,27.87,Male,2019-2021,Scotland
53,0.006032,0.006014,91557.6,550.6,27.03,Male,2019-2021,Scotland
54,0.006533,0.006512,91006.9,592.6,26.19,Male,2019-2021,Scotland
55,0.006403,0.006382,90414.3,577.1,25.36,Male,2019-2021,Scotland
56,0.006994,0.006970,89837.3,626.1,24.52,Male,2019-2021,Scotland
57,0.007866,0.007835,89211.2,699.0,23.69,Male,2019-2021,Scotland
58,0.008052,0.008020,88512.2,709.9,22.87,Male,2019-2021,Scotland
59,0.009271,0.009228,87802.3,810.2,22.05,Male,2019-2021,Scotland
60,0.009814,0.009766,86992.1,849.6,21.25,Male,2019-2021,Scotland
61,0.011215,0.011152,86142.5,960.7,20.46,Male,2019-2021,Scotland
62,0.012043,0.011971,85181.8,1019.7,19.68,Male,2019-2021,Scotland
63,0.013301,0.013213,84162.1,1112.0,18.92,Male,2019-2021,Scotland
64,0.013431,0.013342,83050.1,1108.0,18.16,Male,2019-2021,Scotland
65,0.015566,0.015446,81942.0,1265.7,17.40,Male,2019-2021,Scotland
66,0.016734,0.016595,80676.4,1338.8,16.67,Male,2019-2021,Scotland
67,0.018486,0.018316,79337.5,1453.2,15.94,Male,2019-2021,Scotland
68,0.020260,0.020057,77884.4,1562.1,15.23,Male,2019-2021,Scotland
69,0.021415,0.021188,76322.3,1617.1,14.53,Male,2019-2021,Scotland
70,0.023131,0.022866,74705.1,1708.2,13.83,Male,2019-2021,Scotland
71,0.026414,0.026069,72996.9,1903.0,13.14,Male,2019-2021,Scotland
72,0.028066,0.027677,71093.9,1967.7,12.48,Male,2019-2021,Scotland
73,0.030580,0.030119,69126.2,2082.0,11.82,Male,2019-2021,Scotland
74,0.034472,0.033888,67044.2,2272.0,11.18,Male,2019-2021,Scotland
75,0.041017,0.040193,64772.2,2603.4,10.55,Male,2019-2021,Scotland
76,0.044114,0.043162,62168.8,2683.3,9.97,Male,2019-2021,Scotland
77,0.048213,0.047079,59485.5,2800.5,9.40,Male,2019-2021,Scotland
78,0.055801,0.054287,56685.0,3077.2,8.84,Male,2019-2021,Scotland
79,0.062131,0.060259,53607.8,3230.4,8.32,Male,2019-2021,Scotland
80,0.069739,0.067389,50377.5,3394.9,7.82,Male,2019-2021,Scotland
81,0.073595,0.070983,46982.6,3335.0,7.35,Male,2019-2021,Scotland
82,0.083009,0.079701,43647.6,3478.8,6.87,Male,2019-2021,Scotland
83,0.092579,0.088483,40168.8,3554.3,6.42,Male,2019-2021,Scotland
84,0.102049,0.097094,36614.6,3555.1,6.00,Male,2019-2021,Scotland
85,0.114834,0.108599,33059.5,3590.2,5.59,Male,2019-2021,Scotland
86,0.127055,0.119465,29469.3,3520.6,5.21,Male,2019-2021,Scotland
87,0.145940,0.136015,25948.7,3529.4,4.85,Male,2019-2021,Scotland
88,0.157681,0.146158,22419.3,3276.8,4.53,Male,2019-2021,Scotland
89,0.173946,0.160028,19142.5,3063.3,4.22,Male,2019-2021,Scotland
90,0.190735,0.174129,16079.2,2799.9,3.93,Male,2019-2021,Scotland
91,0.209213,0.189400,13279.3,2515.1,3.65,Male,2019-2021,Scotland
92,0.237233,0.212077,10764.2,2282.8,3.39,Male,2019-2021,Scotland
93,0.254542,0.225803,8481.4,1915.1,3.17,Male,2019-2021,Scotland
94,0.280034,0.245640,6566.3,1612.9,2.94,Male,2019-2021,Scotland
95,0.320097,0.275934,4953.3,1366.8,2.74,Male,2019-2021,Scotland
96,0.318348,0.274633,3586.5,985.0,2.59,Male,2019-2021,Scotland
97,0.397780,0.331790,2601.6,863.2,2.39,Male,2019-2021,Scotland
98,0.406162,0.337602,1738.4,586.9,2.32,Male,2019-2021,Scotland
99,0.408602,0.339286,1151.5,390.7,2.25,Male,2019-2021,Scotland
100,0.442379,0.362253,760.8,275.6,2.16,Male,2019-2021,Scotland
0,0.003154,0.003149,100000.0,314.9,80.84,Female,2019-2021,Scotland
1,0.000269,0.000269,99685.1,26.8,80.09,Female,2019-2021,Scotland
2,0.000156,0.000156,99658.3,15.5,79.11,Female,2019-2021,Scotland
3,0.000088,0.000088,99642.7,8.8,78.12,Female,2019-2021,Scotland
4,0.000049,0.000049,99634.0,4.9,77.13,Female,2019-2021,Scotland
5,0.000036,0.000036,99629.1,3.6,76.14,Female,2019-2021,Scotland
6,0.000059,0.000059,99625.5,5.8,75.14,Female,2019-2021,Scotland
7,0.000081,0.000081,99619.7,8.1,74.14,Female,2019-2021,Scotland
8,0.000090,0.000090,99611.6,9.0,73.15,Female,2019-2021,Scotland
9,0.000022,0.000022,99602.7,2.2,72.15,Female,2019-2021,Scotland
10,0.000056,0.000056,99600.4,5.5,71.16,Female,2019-2021,Scotland
11,0.000045,0.000045,99594.9,4.5,70.16,Female,2019-2021,Scotland
12,0.000079,0.000079,99590.5,7.9,69.16,Female,2019-2021,Scotland
13,0.000081,0.000081,99582.6,8.0,68.17,Female,2019-2021,Scotland
14,0.000118,0.000118,99574.6,11.8,67.17,Female,2019-2021,Scotland
15,0.000169,0.000169,99562.8,16.8,66.18,Female,2019-2021,Scotland
16,0.000184,0.000184,99546.0,18.4,65.19,Female,2019-2021,Scotland
17,0.000225,0.000225,99527.7,22.4,64.21,Female,2019-2021,Scotland
18,0.000233,0.000233,99505.3,23.2,63.22,Female,2019-2021,Scotland
19,0.000215,0.000215,99482.1,21.4,62.23,Female,2019-2021,Scotland
20,0.000340,0.000340,99460.7,33.8,61.25,Female,2019-2021,Scotland
21,0.000339,0.000339,99426.9,33.7,60.27,Female,2019-2021,Scotland
22,0.000354,0.000354,99393.2,35.2,59.29,Female,2019-2021,Scotland
23,0.000325,0.000325,99357.9,32.3,58.31,Female,2019-2021,Scotland
24,0.000321,0.000321,99325.7,31.9,57.33,Female,2019-2021,Scotland
25,0.000320,0.000320,99293.8,31.8,56.35,Female,2019-2021,Scotland
26,0.000303,0.000303,99262.0,30.1,55.36,Female,2019-2021,Scotland
27,0.000474,0.000474,99231.9,47.0,54.38,Female,2019-2021,Scotland
28,0.000462,0.000462,99184.9,45.8,53.41,Female,2019-2021,Scotland
29,0.000562,0.000561,99139.1,55.7,52.43,Female,2019-2021,Scotland
30,0.000535,0.000535,99083.5,53.0,51.46,Female,2019-2021,Scotland
31,0.000514,0.000514,99030.5,50.9,50.49,Female,2019-2021,Scotland
32,0.000641,0.000641,98979.6,63.4,49.51,Female,2019-2021,Scotland
33,0.000632,0.000631,98916.2,62.5,48.54,Female,2019-2021,Scotland
34,0.000919,0.000918,98853.7,90.8,47.57,Female,2019-2021,Scotland
35,0.000850,0.000849,98763.0,83.9,46.62,Female,2019-2021,Scotland
36,0.001019,0.001019,98679.1,100.5,45.66,Female,2019-2021,Scotland
37,0.001058,0.001057,98578.5,104.2,44.70,Female,2019-2021,Scotland
38,0.001272,0.001272,98474.3,125.2,43.75,Female,2019-2021,Scotland
39,0.001604,0.001603,98349.1,157.6,42.80,Female,2019-2021,Scotland
40,0.001583,0.001581,98191.5,155.3,41.87,Female,2019-2021,Scotland
41,0.001816,0.001815,98036.2,177.9,40.94,Female,2019-2021,Scotland
42,0.001653,0.001652,97858.3,161.6,40.01,Female,2019-2021,Scotland
43,0.001995,0.001993,97696.7,194.7,39.08,Female,2019-2021,Scotland
44,0.001978,0.001976,97502.0,192.7,38.15,Female,2019-2021,Scotland
45,0.002035,0.002033,97309.3,197.9,37.23,Female,2019-2021,Scotland
46,0.002543,0.002540,97111.4,246.7,36.30,Female,2019-2021,Scotland
47,0.002652,0.002649,96864.7,256.6,35.39,Female,2019-2021,Scotland
48,0.002513,0.002510,96608.1,242.5,34.49,Female,2019-2021,Scotland
49,0.002741,0.002737,96365.6,263.8,33.57,Female,2019-2021,Scotland
50,0.003158,0.003153,96101.9,303.0,32.66,Female,2019-2021,Scotland
51,0.003235,0.003230,95798.8,309.4,31.77,Female,2019-2021,Scotland
