DataZone,DZName,LAName,SAPE2017,WAPE2017,Rankv2,Quintilev2,Decilev2,Vigintilv2,Percentv2,IncRate,IncNumDep,IncRankv2,EmpRate,EmpNumDep,EmpRank,HlthCIF,HlthAlcSR,HlthDrugSR,HlthSMR,HlthDprsPc,HlthLBWTPc,HlthEmergS,HlthRank,EduAttend,EduAttain,EduNoQuals,EduPartici,EduUniver,EduRank,GAccPetrol,GAccDTGP,GAccDTPost,GAccDTPsch,GAccDTSsch,GAccDTRet,GAccPTGP,GAccPTPost,GAccPTRet,GAccBrdbnd,GAccRank,CrimeCount,CrimeRate,CrimeRank,HouseNumOC,HouseNumNC,HouseOCrat,HouseNCrat,HouseRank,Shape_Leng,Shape_Area
S01006566,Rosemount - 03,Aberdeen City,761,618,5826,5,9,17,84,5%,39,4950.00000000000,4%,24,5202.00000000000,40,26,68,76,12%,3%,75,5938,88%,5.92000000000,39,0%,8%,5650,3.88000000000,1.25000000000,3.00000000000,2.04000000000,2.18000000000,1.82000000000,4.26000000000,7.33000000000,5.42000000000,0%,6722,20,266,2545.00000000000,96,22,13%,3%,1947.00000000000,1885.53317070000,88244.98285250000
S01006567,Rosemount - 04,Aberdeen City,744,607,2656,2,4,8,39,13%,94,2757.00000000000,13%,76,2013.00000000000,100,144,123,100,17%,4%,102,3028,77%,0.00000000000,69,4%,2%,3539,4.12000000000,1.20000000000,3.02000000000,1.85000000000,1.54000000000,2.55000000000,2.91000000000,6.03000000000,5.86000000000,6%,6205,27,367,1695.00000000000,223,48,27%,6%,275.00000000000,1522.29680263000,56968.37102710000
S01006568,Rosemount - 05,Aberdeen City,921,823,5931,5,9,18,86,3%,28,5946.00000000000,3%,26,5682.00000000000,40,57,29,79,11%,6%,60,6234,76%,5.43000000000,26,5%,7%,4018,4.19000000000,1.50000000000,2.10000000000,2.75000000000,1.32000000000,1.90000000000,3.94000000000,4.58000000000,4.88000000000,0%,6846,24,264,2570.00000000000,185,45,20%,5%,649.00000000000,1588.05117844000,71479.19612590000
S01006569,Rosemount - 06,Aberdeen City,561,444,5320,4,8,16,77,6%,33,4657.00000000000,6%,28,4000.00000000000,70,92,20,79,12%,4%,76,4850,0%,6.00000000000,17,0%,6%,6566,3.82000000000,1.99000000000,1.74000000000,3.18000000000,2.33000000000,1.49000000000,4.66000000000,4.07000000000,4.80000000000,0%,6720,9,162,3977.00000000000,93,17,16%,3%,1285.00000000000,1242.30040731000,56576.68008410000
S01006570,Rosemount - 07,Aberdeen City,739,537,6963,5,10,20,100,1%,11,6712.00000000000,2%,9,6683.00000000000,20,0,0,66,10%,6%,62,6906,0%,6.31000000000,33,0%,15%,6727,3.62000000000,2.08000000000,1.56000000000,2.98000000000,2.05000000000,2.33000000000,5.41000000000,4.68000000000,7.82000000000,0%,6493,9,123,4688.00000000000,57,11,7%,1%,4238.00000000000,1696.29943534000,114756.12401600000
S01006571,West End North - 01,Aberdeen City,911,635,6414,5,10,19,92,3%,26,6029.00000000000,2%,15,6230.00000000000,25,66,0,54,9%,3%,73,6727,93%,6.33000000000,20,3%,21%,6699,4.27000000000,1.44000000000,2.13000000000,2.27000000000,2.09000000000,2.56000000000,4.21000000000,6.48000000000,7.47000000000,0%,6283,54,589,715.00000000000,56,29,6%,3%,3853.00000000000,5254.06630594000,402357.53985500000
S01006572,West End North - 02,Aberdeen City,957,622,6930,5,10,20,100,1%,6,6953.00000000000,1%,6,6902.00000000000,15,56,0,47,10%,0%,58,6924,0%,6.56000000000,15,0%,41%,6972,1.89000000000,2.30000000000,2.57000000000,2.74000000000,3.07000000000,4.10000000000,10.08000000000,11.02000000000,14.71000000000,5%,3422,15,159,4036.00000000000,27,6,3%,1%,6285.00000000000,3624.37355611000,365514.13807100000
S01006573,West End North - 03,Aberdeen City,790,535,6974,5,10,20,100,2%,12,6702.00000000000,1%,5,6895.00000000000,15,120,19,31,8%,0%,70,6893,92%,6.17000000000,17,0%,28%,6804,3.09000000000,2.05000000000,1.93000000000,2.66000000000,2.55000000000,3.30000000000,7.04000000000,8.42000000000,11.13000000000,0%,5395,5,64,5882.00000000000,13,6,2%,1%,6618.00000000000,1586.61976418000,121413.06830400000
S01006574,West End North - 04,Aberdeen City,1017,661,6865,5,10,20,99,2%,20,6496.00000000000,1%,6,6928.00000000000,20,44,14,97,9%,6%,54,6841,0%,6.45000000000,14,0%,24%,6916,3.63000000000,1.68000000000,2.93000000000,2.39000000000,2.23000000000,3.24000000000,5.08000000000,10.09000000000,10.01000000000,20%,4775,31,309,2159.00000000000,32,9,3%,1%,6086.00000000000,4696.73388957000,309722.70604000000
S01006575,West End South - 01,Aberdeen City,981,697,6960,5,10,20,100,1%,8,6922.00000000000,1%,6,6933.00000000000,15,44,12,44,8%,5%,55,6933,0%,6.52000000000,28,0%,16%,6934,4.15000000000,2.33000000000,2.99000000000,2.60000000000,2.99000000000,3.60000000000,7.23000000000,8.28000000000,8.43000000000,0%,4584,13,134,4482.00000000000,37,9,4%,1%,5762.00000000000,2417.01271407000,135130.02782300000
S01006576,West End South - 02,Aberdeen City,730,527,6515,5,10,19,94,2%,12,6639.00000000000,3%,16,5841.00000000000,30,53,0,72,10%,0%,67,6599,92%,6.17000000000,13,0%,17%,6769,4.92000000000,2.70000000000,3.02000000000,1.74000000000,3.41000000000,2.99000000000,8.11000000000,8.64000000000,6.93000000000,0%,4761,30,416,1411.00000000000,45,8,6%,1%,4755.00000000000,1626.79127492000,113217.57865300000
S01006577,West End South - 03,Aberdeen City,814,608,6717,5,10,20,97,2%,20,6239.00000000000,3%,17,5906.00000000000,35,58,13,60,12%,3%,77,6258,0%,5.80000000000,16,0%,18%,6628,4.16000000000,1.69000000000,2.90000000000,2.02000000000,2.15000000000,2.43000000000,5.76000000000,7.51000000000,6.44000000000,0%,6279,12,149,4208.00000000000,101,24,13%,3%,1826.00000000000,2058.97212982000,113614.78254100000
S01006578,West End South - 04,Aberdeen City,1105,950,5471,4,8,16,79,5%,51,5174.00000000000,4%,40,5030.00000000000,50,150,105,77,11%,0%,76,5273,81%,6.00000000000,51,2%,6%,4547,5.19000000000,2.08000000000,2.58000000000,1.63000000000,2.89000000000,1.99000000000,6.63000000000,6.75000000000,5.06000000000,0%,6265,21,192,3517.00000000000,220,49,21%,5%,566.00000000000,1787.95744337000,73027.25938310000
S01006579,West End South - 05,Aberdeen City,1048,922,6411,5,10,19,92,3%,33,5893.00000000000,3%,29,5714.00000000000,30,80,32,84,8%,2%,59,6631,0%,6.60000000000,29,4%,5%,5799,4.85000000000,2.35000000000,2.24000000000,2.25000000000,3.19000000000,1.71000000000,6.38000000000,5.65000000000,4.03000000000,0%,6301,19,184,3656.00000000000,171,33,18%,3%,1024.00000000000,2179.96355256000,68155.87732600000
S01006580,West End South - 06,Aberdeen City,724,585,6296,5,10,19,91,4%,28,5526.00000000000,3%,20,5502.50000000000,35,94,0,83,10%,3%,87,6181,85%,6.56000000000,28,2%,29%,6547,4.90000000000,1.40000000000,2.96000000000,2.00000000000,2.28000000000,1.59000000000,5.71000000000,7.63000000000,4.82000000000,0%,6215,12,168,3888.00000000000,107,35,15%,5%,1196.00000000000,1455.24901679000,80488.61935940000
S01006581,West End South - 07,Aberdeen City,949,648,6967,5,10,20,100,1%,7,6939.00000000000,2%,10,6721.00000000000,25,37,15,48,9%,0%,61,6786,91%,6.54000000000,16,0%,21%,6844,3.77000000000,1.78000000000,2.60000000000,2.67000000000,3.03000000000,3.93000000000,6.77000000000,7.97000000000,9.86000000000,0%,4704,4,43,6323.00000000000,24,15,3%,2%,6019.00000000000,3398.83566506000,332826.48381100000
S01006582,City Centre West - 01,Aberdeen City,820,705,3921,3,6,12,57,4%,35,5328.00000000000,4%,25,5465.50000000000,35,170,152,59,9%,2%,73,6144,0%,0.00000000000,53,24%,4%,1721,4.06000000000,2.71000000000,1.52000000000,2.44000000000,3.79000000000,2.45000000000,4.92000000000,4.36000000000,5.38000000000,54%,4563,308,3754,12.00000000000,146,45,18%,6%,722.00000000000,1976.31290632000,147909.12992000000
S01006583,City Centre West - 02,Aberdeen City,695,616,5250,4,8,16,76,5%,33,5114.00000000000,3%,16,6067.00000000000,25,51,27,186,8%,4%,59,6666,72%,4.67000000000,37,8%,1%,1880,4.21000000000,2.53000000000,1.70000000000,2.22000000000,3.89000000000,1.50000000000,6.08000000000,4.91000000000,4.03000000000,8%,5730,16,233,2950.00000000000,104,21,15%,3%,1568.00000000000,1393.12112469000,62367.78515900000
S01006584,City Centre West - 03,Aberdeen City,612,534,6357,5,10,19,92,2%,13,6420.00000000000,3%,15,6009.00000000000,25,56,0,54,10%,11%,74,6670,0%,0.00000000000,40,5%,4%,4634,5.30000000000,0.89000000000,1.68000000000,1.57000000000,1.81000000000,3.10000000000,2.81000000000,5.10000000000,7.12000000000,1%,6572,14,232,2961.00000000000,130,27,21%,4%,640.00000000000,2554.27600660000,102059.14595000000
S01006585,City Centre West - 04,Aberdeen City,831,651,2375,2,4,7,35,12%,97,2989.00000000000,11%,74,2304.00000000000,110,256,185,124,15%,9%,128,2276,82%,5.13000000000,119,0%,9%,3097,5.21000000000,1.43000000000,1.33000000000,1.53000000000,2.09000000000,3.02000000000,4.67000000000,4.42000000000,6.32000000000,4%,6171,83,999,208.00000000000,186,46,23%,6%,394.00000000000,1930.98161911000,93610.55126700000
S01006586,City Centre West - 05,Aberdeen City,1049,854,3228,3,5,10,47,8%,85,3878.00000000000,5%,46,4407.00000000000,90,84,103,122,14%,0%,85,3686,75%,5.80000000000,85,0%,2%,2926,4.13000000000,1.84000000000,2.28000000000,2.00000000000,2.40000000000,2.57000000000,4.13000000000,5.39000000000,5.57000000000,41%,5174,374,3562,15.00000000000,250,76,25%,7%,286.00000000000,4132.69160121000,291475.40631500000
S01006587,City Centre East - 01,Aberdeen City,571,500,1562,2,3,5,23,14%,81,2398.00000000000,13%,66,1866.00000000000,110,366,86,223,16%,4%,139,1922,0%,0.00000000000,81,7%,4%,1370,3.25000000000,2.16000000000,3.22000000000,2.54000000000,4.34000000000,3.13000000000,6.53000000000,6.70000000000,6.17000000000,30%,4030,202,3529,16.00000000000,140,55,26%,10%,184.00000000000,8472.24875263000,655312.74295600000
S01006588,City Centre East - 02,Aberdeen City,626,571,3265,3,5,10,47,6%,38,4588.00000000000,6%,32,4289.00000000000,65,132,45,25,8%,13%,76,5423,64%,0.00000000000,46,0%,2%,1656,3.56000000000,2.49000000000,1.58000000000,3.24000000000,3.21000000000,1.30000000000,5.29000000000,3.32000000000,2.67000000000,12%,5881,272,4351,7.00000000000,203,53,35%,9%,77.00000000000,1464.50923516000,68119.32692200000
S01006589,City Centre East - 03,Aberdeen City,680,572,3415,3,5,10,49,9%,58,3779.00000000000,7%,37,3923.00000000000,50,69,14,97,10%,3%,84,5558,0%,0.00000000000,91,6%,2%,2848,2.77000000000,2.42000000000,1.57000000000,1.74000000000,4.68000000000,2.65000000000,7.74000000000,4.17000000000,7.78000000000,3%,5486,96,1415,89.00000000000,186,43,27%,6%,250.00000000000,1983.31523083000,69105.95387110000
S01006590,City Centre East - 04,Aberdeen City,801,718,2720,2,4,8,39,8%,61,4034.00000000000,7%,48,3850.00000000000,75,219,236,66,13%,0%,90,3970,64%,4.40000000000,55,30%,3%,654,3.25000000000,2.12000000000,2.23000000000,2.09000000000,3.98000000000,2.64000000000,5.19000000000,5.25000000000,4.93000000000,21%,5112,57,708,501.00000000000,171,46,27%,7%,231.00000000000,1661.92064500000,72413.91723600000
S01006591,Ferryhill North - 01,Aberdeen City,744,622,4598,4,7,14,66,6%,45,4591.00000000000,6%,34,4350.00000000000,55,245,175,111,12%,0%,93,4311,83%,5.50000000000,47,13%,6%,3592,2.51000000000,1.54000000000,2.82000000000,1.34000000000,4.67000000000,3.06000000000,6.01000000000,7.73000000000,7.07000000000,0%,6090,22,299,2238.00000000000,181,7,26%,1%,522.00000000000,1558.90633420000,57532.90226860000
S01006592,Ferryhill North - 02,Aberdeen City,742,649,6908,5,10,20,100,1%,10,6768.00000000000,1%,10,6762.00000000000,15,42,12,68,7%,0%,55,6936,0%,0.00000000000,20,0%,11%,6870,1.54000000000,2.42000000000,2.80000000000,2.28000000000,6.00000000000,3.05000000000,10.26000000000,10.73000000000,10.10000000000,0%,4165,10,136,4431.00000000000,63,23,9%,3%,2855.50000000000,1978.10606360000,89920.31076900000
S01006593,Ferryhill North - 03,Aberdeen City,837,694,6609,5,10,19,95,3%,24,6022.00000000000,2%,15,6371.00000000000,25,24,0,38,7%,3%,51,6909,80%,5.43000000000,26,0%,13%,5295,1.99000000000,1.82000000000,3.08000000000,1.61000000000,5.43000000000,3.48000000000,7.52000000000,9.05000000000,7.92000000000,0%,5287,12,145,4259.00000000000,94,24,13%,3%,1917.00000000000,1714.53132123000,72057.75395540000
S01006594,Ferryhill North - 04,Aberdeen City,534,369,6383,5,10,19,92,3%,17,5872.00000000000,3%,13,5508.00000000000,35,81,0,80,11%,5%,51,6559,0%,0.00000000000,45,0%,12%,5979,3.65000000000,1.23000000000,1.10000000000,2.84000000000,4.92000000000,3.47000000000,4.97000000000,3.75000000000,5.33000000000,0%,6087,12,228,3005.00000000000,61,13,11%,2%,2533.00000000000,1331.40285929000,74960.86244060000
S01006595,Ferryhill North - 05,Aberdeen City,956,808,6116,5,9,18,88,4%,38,5461.00000000000,3%,28,5507.00000000000,45,80,40,108,13%,9%,64,5651,0%,5.56000000000,41,4%,6%,5163,3.91000000000,1.87000000000,2.08000000000,2.01000000000,4.82000000000,2.60000000000,7.04000000000,7.25000000000,7.06000000000,0%,5624,7,74,5654.00000000000,110,33,12%,4%,1991.00000000000,1639.78439249000,74791.93900000000
S01006596,Ferryhill North - 06,Aberdeen City,784,568,6881,5,10,20,99,2%,13,6632.00000000000,2%,10,6660.00000000000,30,73,0,92,11%,0%,71,6475,0%,0.00000000000,40,0%,25%,6613,3.04000000000,1.90000000000,2.76000000000,1.22000000000,5.35000000000,3.47000000000,7.03000000000,8.77000000000,8.23000000000,0%,5341,11,142,4310.00000000000,83,20,12%,3%,2111.00000000000,1904.98016971000,127670.94699100000
S01006597,Ferryhill North - 07,Aberdeen City,530,467,3712,3,6,11,54,7%,37,4262.00000000000,7%,35,3570.00000000000,60,83,16,122,13%,7%,109,4394,0%,0.00000000000,40,19%,10%,2724,4.07000000000,1.76000000000,1.69000000000,2.43000000000,4.29000000000,2.26000000000,5.35000000000,3.96000000000,4.04000000000,0%,6368,32,611,665.00000000000,104,46,20%,9%,391.00000000000,1516.22909853000,49618.60295500000
S01006598,Ferryhill South - 01,Aberdeen City,1017,684,6810,5,10,20,98,1%,10,6880.00000000000,2%,14,6455.00000000000,20,18,24,43,10%,3%,67,6843,93%,5.82000000000,22,2%,16%,6444,2.58000000000,2.33000000000,3.29000000000,2.50000000000,6.68000000000,3.98000000000,8.79000000000,11.62000000000,11.12000000000,0%,3283,17,169,3870.00000000000,38,8,4%,1%,5861.50000000000,3824.99990160000,356839.86391100000
S01006599,Ferryhill South - 02,Aberdeen City,812,621,2958,3,5,9,43,11%,90,3137.00000000000,10%,63,2643.00000000000,100,120,282,97,18%,6%,98,2894,0%,4.50000000000,82,5%,3%,2905,2.24000000000,3.37000000000,1.37000000000,3.09000000000,6.79000000000,2.79000000000,9.24000000000,3.77000000000,6.48000000000,28%,4082,26,324,2024.00000000000,108,20,13%,2%,1919.00000000000,2148.77805871000,134872.27228200000
S01006600,Ferryhill South - 03,Aberdeen City,1238,862,6316,5,10,19,91,4%,45,5644.00000000000,3%,23,6054.00000000000,50,44,152,136,15%,8%,65,5122,90%,5.80000000000,31,1%,8%,5666,2.60000000000,2.01000000000,1.10000000000,2.98000000000,5.97000000000,3.15000000000,8.33000000000,4.14000000000,7.01000000000,0%,5801,17,139,4375.00000000000,114,22,11%,2%,2801.00000000000,3247.34647983000,335809.46828400000
S01006601,Ferryhill South - 04,Aberdeen City,1038,801,5017,4,8,15,72,6%,58,4767.00000000000,7%,53,3865.00000000000,55,69,105,83,14%,0%,74,5046,85%,5.19000000000,40,2%,7%,4340,3.21000000000,1.29000000000,1.13000000000,2.78000000000,5.53000000000,3.71000000000,6.22000000000,4.45000000000,7.09000000000,0%,6166,17,166,3923.00000000000,137,22,14%,2%,1929.00000000000,1742.22476008000,122983.28283800000
S01006602,Ferryhill South - 05,Aberdeen City,896,572,6840,5,10,20,99,4%,33,5615.00000000000,2%,12,6479.00000000000,30,73,58,90,12%,2%,55,6481,85%,6.40000000000,17,1%,27%,6608,3.09000000000,1.30000000000,2.43000000000,2.31000000000,6.06000000000,3.92000000000,5.45000000000,8.51000000000,8.70000000000,0%,5266,0,0,6677.00000000000,25,3,3%,0%,6407.00000000000,2334.63316494000,147393.99304000000
S01006603,"Kincorth, Leggart and Nigg North - 01",Aberdeen City,803,502,1367,1,2,4,20,16%,126,2116.00000000000,17%,85,1062.00000000000,140,134,108,152,24%,3%,131,1475,72%,5.17000000000,142,8%,2%,1009,1.92000000000,3.34000000000,1.84000000000,3.07000000000,7.21000000000,4.15000000000,9.81000000000,3.85000000000,16.07000000000,2%,3364,38,479,1098.00000000000,117,8,14%,1%,2099.00000000000,3194.22446993000,160940.79358400000
S01006604,"Kincorth, Leggart and Nigg North - 02",Aberdeen City,653,430,3121,3,5,9,45,12%,78,2915.00000000000,8%,36,3244.00000000000,90,140,23,135,21%,3%,119,2798,79%,5.00000000000,104,8%,12%,2419,2.76000000000,2.05000000000,2.07000000000,2.36000000000,6.84000000000,4.05000000000,6.87000000000,5.28000000000,14.07000000000,2%,4156,11,171,3854.00000000000,86,9,13%,1%,2418.00000000000,2767.03220331000,144573.53222200000
S01006605,"Kincorth, Leggart and Nigg North - 03",Aberdeen City,781,480,1743,2,3,5,25,19%,149,1566.00000000000,12%,57,2180.00000000000,125,425,123,135,24%,4%,136,1381,73%,4.88000000000,129,4%,3%,1253,2.88000000000,1.26000000000,1.29000000000,2.19000000000,6.71000000000,4.39000000000,4.80000000000,4.23000000000,13.44000000000,0%,5966,34,441,1276.00000000000,113,9,14%,1%,2105.00000000000,2933.00452440000,206265.96935400000
S01006606,"Kincorth, Leggart and Nigg North - 04",Aberdeen City,794,480,4154,3,6,12,60,7%,52,4419.00000000000,7%,35,3586.00000000000,85,78,19,101,18%,3%,102,3569,82%,5.78000000000,90,2%,6%,3619,2.87000000000,2.54000000000,2.54000000000,2.90000000000,6.77000000000,3.67000000000,8.54000000000,8.84000000000,11.73000000000,0%,3471,14,179,3734.00000000000,77,7,9%,1%,3625.00000000000,5153.08798637000,429385.51128800000
S01006607,"Kincorth, Leggart and Nigg North - 05",Aberdeen City,919,616,3196,3,5,10,46,10%,96,3288.00000000000,9%,54,3120.00000000000,85,97,165,64,17%,2%,107,3424,79%,5.13000000000,126,6%,2%,1564,3.29000000000,1.36000000000,1.56000000000,2.12000000000,5.48000000000,4.20000000000,4.90000000000,4.99000000000,13.22000000000,0%,5821,13,143,4292.00000000000,156,3,17%,0%,1663.00000000000,2574.19501125000,197222.51328400000
S01006608,"Kincorth, Leggart and Nigg South - 01",Aberdeen City,1653,1118,5522,4,8,16,80,3%,53,5860.00000000000,2%,26,6263.00000000000,35,38,0,62,14%,3%,78,6214,87%,5.81000000000,66,2%,13%,4902,3.03000000000,4.11000000000,3.97000000000,4.48000000000,5.19000000000,5.49000000000,13.88000000000,13.79000000000,17.62000000000,20%,965,30,184,3653.00000000000,51,2,7%,0%,4827.00000000000,22684.74158170000,5509842.04160000000
S01006609,"Kincorth, Leggart and Nigg South - 02",Aberdeen City,1054,684,3070,3,5,9,45,11%,113,3219.00000000000,7%,51,3563.00000000000,85,128,85,101,19%,7%,105,3138,76%,4.33000000000,115,5%,6%,1406,2.94000000000,1.78000000000,1.88000000000,2.56000000000,5.22000000000,4.66000000000,5.27000000000,4.91000000000,12.98000000000,0%,5070,31,298,2254.50000000000,157,0,15%,0%,2227.00000000000,2140.81446836000,186283.42936400000
S01006610,"Kincorth, Leggart and Nigg South - 03",Aberdeen City,431,287,2413,2,4,7,35,12%,52,2889.00000000000,14%,39,1746.00000000000,95,207,67,85,27%,0%,143,2026,72%,5.20000000000,107,0%,4%,2239,2.56000000000,1.49000000000,1.58000000000,2.36000000000,6.44000000000,4.47000000000,5.47000000000,5.00000000000,14.30000000000,0%,5441,6,141,4338.00000000000,64,4,14%,1%,2130.00000000000,1669.12045993000,71823.34108600000
S01006611,"Kincorth, Leggart and Nigg South - 04",Aberdeen City,906,609,2957,3,5,9,43,12%,106,2979.00000000000,10%,61,2690.50000000000,110,137,134,99,22%,4%,115,2393,85%,5.19000000000,130,0%,8%,3204,2.04000000000,2.19000000000,1.56000000000,2.60000000000,7.20000000000,3.91000000000,8.53000000000,4.53000000000,16.43000000000,0%,4710,25,279,2426.00000000000,138,7,15%,1%,1946.00000000000,2207.45250284000,128178.59349000000
S01006612,"Kincorth, Leggart and Nigg South - 05",Aberdeen City,858,589,4528,4,7,13,65,6%,49,4720.00000000000,6%,34,4218.00000000000,75,70,16,60,19%,0%,96,4088,87%,5.29000000000,91,2%,7%,3489,1.25000000000,3.20000000000,1.79000000000,3.53000000000,6.61000000000,4.10000000000,10.87000000000,4.87000000000,15.97000000000,10%,3337,20,236,2921.00000000000,64,10,7%,1%,4272.00000000000,2884.30166315000,154105.25539600000
S01006613,Cove South - 01,Aberdeen City,591,425,6733,5,10,20,97,1%,8,6767.00000000000,2%,8,6615.00000000000,35,12,0,70,13%,0%,49,6678,91%,6.00000000000,46,2%,12%,5837,3.55000000000,2.83000000000,2.79000000000,1.90000000000,4.67000000000,6.18000000000,6.47000000000,10.08000000000,15.50000000000,0%,3205,10,171,3842.00000000000,33,5,5%,1%,5294.00000000000,2479.43373951000,200792.74215600000
S01006614,Cove South - 02,Aberdeen City,669,476,6443,5,10,19,93,3%,20,5973.00000000000,3%,13,5994.00000000000,40,73,36,27,12%,0%,65,6260,92%,5.72000000000,48,2%,5%,5211,3.83000000000,2.13000000000,1.95000000000,2.64000000000,5.31000000000,6.44000000000,6.29000000000,7.43000000000,15.67000000000,0%,3566,3,45,6266.00000000000,15,10,2%,1%,6277.00000000000,2695.90678976000,307713.30918100000
S01006615,Cove South - 03,Aberdeen City,838,586,6252,5,9,18,90,4%,30,5671.50000000000,2%,13,6342.00000000000,30,24,0,49,10%,0%,46,6837,91%,5.90000000000,36,0%,14%,6179,3.85000000000,3.34000000000,3.29000000000,2.96000000000,5.51000000000,6.59000000000,9.14000000000,9.74000000000,17.19000000000,0%,1704,5,60,5958.00000000000,20,0,3%,0%,6640.00000000000,2378.69082963000,170971.26813300000
